sample	fastq1	fastq2	patient	malignant	celltype	sample_num	sample_batch
CY89A_CD45_POS_4_F11_S455	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-F11_S455_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-F11_S455_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	455	4
CY89A_CD45_POS_4_F12_S456	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-F12_S456_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-F12_S456_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	456	4
CY89A_CD45_POS_4_G01_S457	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G01_S457_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G01_S457_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	457	4
CY89A_CD45_POS_4_G02_S458	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G02_S458_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G02_S458_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	458	4
CY89A_CD45_POS_4_G03_S459	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G03_S459_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G03_S459_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	459	4
CY89A_CD45_POS_4_G04_S460	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G04_S460_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G04_S460_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	460	4
CY89A_CD45_POS_4_G05_S461	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G05_S461_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G05_S461_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	461	4
CY89A_CD45_POS_4_G06_S462	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G06_S462_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G06_S462_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Macrophage	462	4
CY89A_CD45_POS_4_G07_S463	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G07_S463_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G07_S463_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	463	4
CY89A_CD45_POS_4_G09_S465	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G09_S465_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G09_S465_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	465	4
CY89A_CD45_POS_4_G10_S466	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G10_S466_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G10_S466_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	unknown	466	4
CY89A_CD45_POS_4_G11_S467	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G11_S467_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G11_S467_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	467	4
CY89A_CD45_POS_4_G12_S468	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G12_S468_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-G12_S468_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	unknown	468	4
CY89A_CD45_POS_4_H02_S470	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H02_S470_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H02_S470_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	470	4
CY89A_CD45_POS_4_H03_S471	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H03_S471_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H03_S471_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	471	4
CY89A_CD45_POS_4_H06_S474	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H06_S474_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H06_S474_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	474	4
CY89A_CD45_POS_4_H09_S477	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H09_S477_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H09_S477_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	477	4
CY89A_CD45_POS_4_H10_S478	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H10_S478_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H10_S478_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	478	4
CY89A_CD45_POS_4_H11_S479	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H11_S479_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-4-H11_S479_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	479	4
CY89A_CD45_POS_6_A01_S97	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A01_S97_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A01_S97_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	97	1
CY89A_CD45_POS_6_A02_S98	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A02_S98_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A02_S98_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	98	1
CY89A_CD45_POS_6_A04_S100	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A04_S100_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A04_S100_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Macrophage	100	1
CY89A_CD45_POS_6_A05_S101	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A05_S101_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A05_S101_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Macrophage	101	1
CY89A_CD45_POS_6_A06_S102	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A06_S102_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A06_S102_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	102	1
CY89A_CD45_POS_6_A07_S103	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A07_S103_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A07_S103_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	103	1
CY89A_CD45_POS_6_A08_S104	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A08_S104_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A08_S104_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	unknown	104	1
CY89A_CD45_POS_6_A09_S105	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A09_S105_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A09_S105_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	105	1
CY89A_CD45_POS_6_A10_S106	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A10_S106_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A10_S106_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	106	1
CY89A_CD45_POS_6_A11_S107	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A11_S107_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A11_S107_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	107	1
CY89A_CD45_POS_6_A12_S108	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A12_S108_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-A12_S108_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	108	1
CY89A_CD45_POS_6_B01_S109	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B01_S109_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B01_S109_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	109	1
CY89A_CD45_POS_6_B02_S110	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B02_S110_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B02_S110_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	110	1
CY89A_CD45_POS_6_B03_S111	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B03_S111_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B03_S111_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	111	1
CY89A_CD45_POS_6_B04_S112	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B04_S112_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B04_S112_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Macrophage	112	1
CY89A_CD45_POS_6_B05_S113	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B05_S113_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B05_S113_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	113	1
CY89A_CD45_POS_6_B06_S114	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B06_S114_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B06_S114_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	114	1
CY89A_CD45_POS_6_B07_S115	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B07_S115_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B07_S115_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	115	1
CY89A_CD45_POS_6_B08_S116	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B08_S116_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B08_S116_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	116	1
CY89A_CD45_POS_6_B09_S117	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B09_S117_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B09_S117_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	117	1
CY89A_CD45_POS_6_B10_S118	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B10_S118_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B10_S118_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	118	1
CY89A_CD45_POS_6_B11_S119	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B11_S119_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B11_S119_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	119	1
CY89A_CD45_POS_6_B12_S120	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B12_S120_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-B12_S120_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	120	1
CY89A_CD45_POS_6_C02_S122	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C02_S122_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C02_S122_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	122	1
CY89A_CD45_POS_6_C03_S123	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C03_S123_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C03_S123_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	unknown	123	1
CY89A_CD45_POS_6_C04_S124	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C04_S124_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C04_S124_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	124	1
CY89A_CD45_POS_6_C05_S125	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C05_S125_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C05_S125_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	125	1
CY89A_CD45_POS_6_C06_S126	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C06_S126_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C06_S126_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	126	1
CY89A_CD45_POS_6_C07_S127	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C07_S127_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C07_S127_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	127	1
CY89A_CD45_POS_6_C08_S128	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C08_S128_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C08_S128_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	128	1
CY89A_CD45_POS_6_C09_S129	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C09_S129_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C09_S129_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	129	1
CY89A_CD45_POS_6_C10_S130	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C10_S130_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C10_S130_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Macrophage	130	1
CY89A_CD45_POS_6_C11_S131	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C11_S131_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C11_S131_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	unknown	131	1
CY89A_CD45_POS_6_C12_S132	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C12_S132_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-C12_S132_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	132	1
CY89A_CD45_POS_6_D01_S133	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D01_S133_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D01_S133_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	unknown	133	1
CY89A_CD45_POS_6_D02_S134	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D02_S134_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D02_S134_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	134	1
CY89A_CD45_POS_6_D03_S135	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D03_S135_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D03_S135_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	135	1
CY89A_CD45_POS_6_D04_S136	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D04_S136_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D04_S136_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	136	1
CY89A_CD45_POS_6_D06_S138	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D06_S138_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D06_S138_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	unknown	138	1
CY89A_CD45_POS_6_D07_S139	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D07_S139_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D07_S139_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	unknown	139	1
CY89A_CD45_POS_6_D08_S140	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D08_S140_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D08_S140_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	140	1
CY89A_CD45_POS_6_D09_S141	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D09_S141_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D09_S141_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	unknown	141	1
CY89A_CD45_POS_6_D10_S142	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D10_S142_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D10_S142_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	142	1
CY89A_CD45_POS_6_D11_S143	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D11_S143_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-D11_S143_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Macrophage	143	1
CY89A_CD45_POS_6_E01_S145	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-E01_S145_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-E01_S145_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	145	1
CY89A_CD45_POS_6_E04_S148	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-E04_S148_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-E04_S148_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	148	1
CY89A_CD45_POS_6_E10_S154	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-E10_S154_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-E10_S154_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	154	1
CY89A_CD45_POS_6_F01_S157	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F01_S157_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F01_S157_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	unknown	157	1
CY89A_CD45_POS_6_F02_S158	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F02_S158_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F02_S158_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	158	1
CY89A_CD45_POS_6_F03_S159	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F03_S159_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F03_S159_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Macrophage	159	1
CY89A_CD45_POS_6_F05_S161	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F05_S161_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F05_S161_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	161	1
CY89A_CD45_POS_6_F06_S162	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F06_S162_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F06_S162_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Macrophage	162	1
CY89A_CD45_POS_6_F07_S163	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F07_S163_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F07_S163_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Bcell	163	1
CY89A_CD45_POS_6_F08_S164	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F08_S164_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F08_S164_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	164	1
CY89A_CD45_POS_6_F09_S165	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F09_S165_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F09_S165_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	165	1
CY89A_CD45_POS_6_F10_S166	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F10_S166_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY89A-CD45-POS-6-F10_S166_comb_R2_001.fastq.gz	Melanoma_89	nonmalignant	Tcell	166	1
