Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,GEO_Accession (exp),Genotype,treatment,stain,AssemblyName,strain,agent,tissue,time_point
SRR5103510,RNA-Seq,78,15231060,PRJNA357261,SAMN06139727,6854268,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419670,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427389,WT Mouse intestinal epithelial cells,SRP095033,GSM2427389,Wild type,None,C57BL/6,,,,,
SRR5103511,RNA-Seq,78,4893876,PRJNA357261,SAMN06139725,2233273,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419671,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427390,WT Mouse intestinal epithelial cells,SRP095033,GSM2427390,Wild type,None,C57BL/6,,,,,
SRR5103512,RNA-Seq,78,4150380,PRJNA357261,SAMN06139726,1893102,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419672,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427391,WT Mouse intestinal epithelial cells,SRP095033,GSM2427391,Wild type,None,C57BL/6,,,,,
SRR5103513,RNA-Seq,78,200955066,PRJNA357261,SAMN06139724,71597240,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419673,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427392,WT Mouse intestinal epithelial cells,SRP095033,GSM2427392,Wild type,None,C57BL/6,,,,,
SRR5103514,RNA-Seq,78,311383488,PRJNA357261,SAMN06139723,109727536,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419674,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427393,WT Mouse intestinal epithelial cells,SRP095033,GSM2427393,Wild type,None,C57BL/6,,,,,
SRR5103515,RNA-Seq,78,65665080,PRJNA357261,SAMN06139721,23834387,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419675,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427394,WT Mouse intestinal epithelial cells,SRP095033,GSM2427394,Wild type,None,C57BL/6,,,,,
SRR5103516,RNA-Seq,78,90970854,PRJNA357261,SAMN06139722,33096839,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419676,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427395,WT Mouse intestinal epithelial cells,SRP095033,GSM2427395,Wild type,None,C57BL/6,,,,,
SRR5103517,RNA-Seq,78,67138812,PRJNA357261,SAMN06139720,24365496,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419677,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427396,WT Mouse intestinal epithelial cells,SRP095033,GSM2427396,Wild type,None,C57BL/6,,,,,
SRR5103518,RNA-Seq,70,45064250,PRJNA357261,SAMN06139719,20604057,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419678,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427397,WT Mouse intestinal epithelial cells,SRP095033,GSM2427397,Wild type,None,C57BL/6,,,,,
SRR5103519,RNA-Seq,78,30761172,PRJNA357261,SAMN06139717,11622780,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419679,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427398,WT Mouse intestinal epithelial cells,SRP095033,GSM2427398,Wild type,None,C57BL/6,,,,,
SRR5103520,RNA-Seq,78,204495408,PRJNA357261,SAMN06139777,78485439,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419680,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427399,WT Mouse intestinal epithelial cells,SRP095033,GSM2427399,Wild type,None,C57BL/6,,,,,
SRR5103521,RNA-Seq,78,188261112,PRJNA357261,SAMN06139776,67242352,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419681,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427400,WT Mouse intestinal epithelial cells,SRP095033,GSM2427400,Wild type,None,C57BL/6,,,,,
SRR5103522,RNA-Seq,78,57839340,PRJNA357261,SAMN06139775,21272828,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419682,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427401,WT Mouse intestinal epithelial cells,SRP095033,GSM2427401,Wild type,None,C57BL/6,,,,,
SRR5103523,RNA-Seq,78,41404662,PRJNA357261,SAMN06139774,15477414,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419683,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427402,WT Mouse intestinal epithelial cells,SRP095033,GSM2427402,Wild type,None,C57BL/6,,,,,
SRR5103524,RNA-Seq,78,84511206,PRJNA357261,SAMN06139768,29927581,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419684,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427403,WT Mouse intestinal epithelial cells,SRP095033,GSM2427403,Wild type,None,C57BL/6,,,,,
SRR5103525,RNA-Seq,78,52780650,PRJNA357261,SAMN06139767,19941319,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419685,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427404,WT Mouse intestinal epithelial cells,SRP095033,GSM2427404,Wild type,None,C57BL/6,,,,,
SRR5103526,RNA-Seq,78,93512640,PRJNA357261,SAMN06139773,37316519,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419686,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427405,WT Mouse intestinal epithelial cells,SRP095033,GSM2427405,Wild type,None,C57BL/6,,,,,
SRR5103527,RNA-Seq,78,107351322,PRJNA357261,SAMN06139772,38853710,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419687,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427406,WT Mouse intestinal epithelial cells,SRP095033,GSM2427406,Wild type,None,C57BL/6,,,,,
SRR5103528,RNA-Seq,78,80231658,PRJNA357261,SAMN06139771,31720988,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419688,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427407,WT Mouse intestinal epithelial cells,SRP095033,GSM2427407,Wild type,None,C57BL/6,,,,,
SRR5103529,RNA-Seq,70,48049750,PRJNA357261,SAMN06139770,21856226,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419689,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427408,WT Mouse intestinal epithelial cells,SRP095033,GSM2427408,Wild type,None,C57BL/6,,,,,
SRR5103530,RNA-Seq,70,128543800,PRJNA357261,SAMN06139769,57643268,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419690,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427409,WT Mouse intestinal epithelial cells,SRP095033,GSM2427409,Wild type,None,C57BL/6,,,,,
SRR5103531,RNA-Seq,78,82807374,PRJNA357261,SAMN06139766,30257041,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419691,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427410,WT Mouse intestinal epithelial cells,SRP095033,GSM2427410,Wild type,None,C57BL/6,,,,,
SRR5103532,RNA-Seq,78,178955400,PRJNA357261,SAMN06139764,63089754,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419692,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427411,WT Mouse intestinal epithelial cells,SRP095033,GSM2427411,Wild type,None,C57BL/6,,,,,
SRR5103533,RNA-Seq,78,116636052,PRJNA357261,SAMN06139765,41401999,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419693,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427412,WT Mouse intestinal epithelial cells,SRP095033,GSM2427412,Wild type,None,C57BL/6,,,,,
SRR5103534,RNA-Seq,78,96323214,PRJNA357261,SAMN06139763,34706544,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419694,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427413,WT Mouse intestinal epithelial cells,SRP095033,GSM2427413,Wild type,None,C57BL/6,,,,,
SRR5103535,RNA-Seq,78,216707478,PRJNA357261,SAMN06139761,75746593,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419695,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427414,WT Mouse intestinal epithelial cells,SRP095033,GSM2427414,Wild type,None,C57BL/6,,,,,
SRR5103536,RNA-Seq,78,91022568,PRJNA357261,SAMN06139762,32788713,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419696,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427415,WT Mouse intestinal epithelial cells,SRP095033,GSM2427415,Wild type,None,C57BL/6,,,,,
SRR5103537,RNA-Seq,78,69953598,PRJNA357261,SAMN06139760,26039112,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419697,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427416,WT Mouse intestinal epithelial cells,SRP095033,GSM2427416,Wild type,None,C57BL/6,,,,,
SRR5103538,RNA-Seq,78,81588780,PRJNA357261,SAMN06139759,29414309,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419698,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427417,WT Mouse intestinal epithelial cells,SRP095033,GSM2427417,Wild type,None,C57BL/6,,,,,
SRR5103539,RNA-Seq,78,118074762,PRJNA357261,SAMN06139757,42261650,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419699,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427418,WT Mouse intestinal epithelial cells,SRP095033,GSM2427418,Wild type,None,C57BL/6,,,,,
SRR5103540,RNA-Seq,78,117210444,PRJNA357261,SAMN06139758,41429204,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419700,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427419,WT Mouse intestinal epithelial cells,SRP095033,GSM2427419,Wild type,None,C57BL/6,,,,,
SRR5103541,RNA-Seq,70,36473150,PRJNA357261,SAMN06139756,16643727,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419701,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427420,WT Mouse intestinal epithelial cells,SRP095033,GSM2427420,Wild type,None,C57BL/6,,,,,
SRR5103542,RNA-Seq,78,74240556,PRJNA357261,SAMN06139755,26640542,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419702,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427421,WT Mouse intestinal epithelial cells,SRP095033,GSM2427421,Wild type,None,C57BL/6,,,,,
SRR5103543,RNA-Seq,78,103901460,PRJNA357261,SAMN06139754,37185711,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419703,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427422,WT Mouse intestinal epithelial cells,SRP095033,GSM2427422,Wild type,None,C57BL/6,,,,,
SRR5103544,RNA-Seq,78,106550574,PRJNA357261,SAMN06139753,37982507,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419704,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427423,WT Mouse intestinal epithelial cells,SRP095033,GSM2427423,Wild type,None,C57BL/6,,,,,
SRR5103545,RNA-Seq,78,103785396,PRJNA357261,SAMN06139752,36891877,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419705,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427424,WT Mouse intestinal epithelial cells,SRP095033,GSM2427424,Wild type,None,C57BL/6,,,,,
SRR5103546,RNA-Seq,78,95853420,PRJNA357261,SAMN06139751,33797646,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419706,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427425,WT Mouse intestinal epithelial cells,SRP095033,GSM2427425,Wild type,None,C57BL/6,,,,,
SRR5103547,RNA-Seq,78,109890612,PRJNA357261,SAMN06139750,39355963,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419707,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427426,WT Mouse intestinal epithelial cells,SRP095033,GSM2427426,Wild type,None,C57BL/6,,,,,
SRR5103548,RNA-Seq,78,106141152,PRJNA357261,SAMN06139749,38276800,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419708,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427427,WT Mouse intestinal epithelial cells,SRP095033,GSM2427427,Wild type,None,C57BL/6,,,,,
SRR5103549,RNA-Seq,78,141306672,PRJNA357261,SAMN06139748,49422995,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419709,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427428,WT Mouse intestinal epithelial cells,SRP095033,GSM2427428,Wild type,None,C57BL/6,,,,,
SRR5103550,RNA-Seq,78,199003506,PRJNA357261,SAMN06139807,69725794,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419710,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427429,WT Mouse intestinal epithelial cells,SRP095033,GSM2427429,Wild type,None,C57BL/6,,,,,
SRR5103551,RNA-Seq,78,73655634,PRJNA357261,SAMN06139806,28290948,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419711,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427430,WT Mouse intestinal epithelial cells,SRP095033,GSM2427430,Wild type,None,C57BL/6,,,,,
SRR5103552,RNA-Seq,70,2410940,PRJNA357261,SAMN06139805,1174632,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419712,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427431,WT Mouse intestinal epithelial cells,SRP095033,GSM2427431,Wild type,None,C57BL/6,,,,,
SRR5103553,RNA-Seq,78,69591600,PRJNA357261,SAMN06139804,24714986,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419713,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427432,WT Mouse intestinal epithelial cells,SRP095033,GSM2427432,Wild type,None,C57BL/6,,,,,
SRR5103554,RNA-Seq,78,105433692,PRJNA357261,SAMN06139803,37207804,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419714,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427433,WT Mouse intestinal epithelial cells,SRP095033,GSM2427433,Wild type,None,C57BL/6,,,,,
SRR5103555,RNA-Seq,78,23304918,PRJNA357261,SAMN06139802,8660111,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419715,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427434,WT Mouse intestinal epithelial cells,SRP095033,GSM2427434,Wild type,None,C57BL/6,,,,,
SRR5103556,RNA-Seq,78,235264146,PRJNA357261,SAMN06139801,81791781,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419716,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427435,WT Mouse intestinal epithelial cells,SRP095033,GSM2427435,Wild type,None,C57BL/6,,,,,
SRR5103557,RNA-Seq,78,87167262,PRJNA357261,SAMN06139800,32096304,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419717,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427436,WT Mouse intestinal epithelial cells,SRP095033,GSM2427436,Wild type,None,C57BL/6,,,,,
SRR5103558,RNA-Seq,78,93083952,PRJNA357261,SAMN06139799,33844040,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419718,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427437,WT Mouse intestinal epithelial cells,SRP095033,GSM2427437,Wild type,None,C57BL/6,,,,,
SRR5103559,RNA-Seq,78,95256642,PRJNA357261,SAMN06139798,34081459,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419719,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427438,WT Mouse intestinal epithelial cells,SRP095033,GSM2427438,Wild type,None,C57BL/6,,,,,
SRR5103560,RNA-Seq,78,124226778,PRJNA357261,SAMN06139797,44573102,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419720,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427439,WT Mouse intestinal epithelial cells,SRP095033,GSM2427439,Wild type,None,C57BL/6,,,,,
SRR5103561,RNA-Seq,78,106646124,PRJNA357261,SAMN06139796,37418969,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419721,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427440,WT Mouse intestinal epithelial cells,SRP095033,GSM2427440,Wild type,None,C57BL/6,,,,,
SRR5103562,RNA-Seq,78,117105222,PRJNA357261,SAMN06139795,41176005,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419722,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427441,WT Mouse intestinal epithelial cells,SRP095033,GSM2427441,Wild type,None,C57BL/6,,,,,
SRR5103563,RNA-Seq,70,18500930,PRJNA357261,SAMN06139794,8572022,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419723,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427442,WT Mouse intestinal epithelial cells,SRP095033,GSM2427442,Wild type,None,C57BL/6,,,,,
SRR5103564,RNA-Seq,78,46938840,PRJNA357261,SAMN06139793,17966076,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419724,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427443,WT Mouse intestinal epithelial cells,SRP095033,GSM2427443,Wild type,None,C57BL/6,,,,,
SRR5103565,RNA-Seq,78,24787074,PRJNA357261,SAMN06139792,9100772,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419725,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427444,WT Mouse intestinal epithelial cells,SRP095033,GSM2427444,Wild type,None,C57BL/6,,,,,
SRR5103566,RNA-Seq,78,87067968,PRJNA357261,SAMN06139791,31363709,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419726,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427445,WT Mouse intestinal epithelial cells,SRP095033,GSM2427445,Wild type,None,C57BL/6,,,,,
SRR5103568,RNA-Seq,78,133424304,PRJNA357261,SAMN06139790,46881777,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419727,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427446,WT Mouse intestinal epithelial cells,SRP095033,GSM2427446,Wild type,None,C57BL/6,,,,,
SRR5103569,RNA-Seq,78,164423298,PRJNA357261,SAMN06139789,57778492,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419728,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427447,WT Mouse intestinal epithelial cells,SRP095033,GSM2427447,Wild type,None,C57BL/6,,,,,
SRR5103570,RNA-Seq,78,175363500,PRJNA357261,SAMN06139788,62347255,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419729,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427448,WT Mouse intestinal epithelial cells,SRP095033,GSM2427448,Wild type,None,C57BL/6,,,,,
SRR5103571,RNA-Seq,78,171403986,PRJNA357261,SAMN06139787,60336746,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419730,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427449,WT Mouse intestinal epithelial cells,SRP095033,GSM2427449,Wild type,None,C57BL/6,,,,,
SRR5103572,RNA-Seq,78,162137820,PRJNA357261,SAMN06139786,57563484,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419731,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427450,WT Mouse intestinal epithelial cells,SRP095033,GSM2427450,Wild type,None,C57BL/6,,,,,
SRR5103573,RNA-Seq,78,134941716,PRJNA357261,SAMN06139785,48038275,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419732,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427451,WT Mouse intestinal epithelial cells,SRP095033,GSM2427451,Wild type,None,C57BL/6,,,,,
SRR5103574,RNA-Seq,78,45045312,PRJNA357261,SAMN06139784,16387740,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419733,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427452,WT Mouse intestinal epithelial cells,SRP095033,GSM2427452,Wild type,None,C57BL/6,,,,,
SRR5103575,RNA-Seq,70,31736950,PRJNA357261,SAMN06139783,14336156,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419734,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427453,WT Mouse intestinal epithelial cells,SRP095033,GSM2427453,Wild type,None,C57BL/6,,,,,
SRR5103576,RNA-Seq,78,199138758,PRJNA357261,SAMN06139782,70330819,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2419735,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2017-11-12T00:00:00Z,GSM2427454,WT Mouse intestinal epithelial cells,SRP095033,GSM2427454,Wild type,None,C57BL/6,,,,,
