patient	sample	celltype	plate	well
MGH64	MGH64-P4-G08	Tumor	P4	G08
MGH64	MGH64-P4-G09	Tumor	P4	G09
MGH64	MGH64-P4-G10	Tumor	P4	G10
MGH64	MGH64-P4-G11	Tumor	P4	G11
MGH64	MGH64-P4-G12	Tumor	P4	G12
MGH64	MGH64-P4-H02	Tumor	P4	H02
MGH64	MGH64-P4-H03	Tumor	P4	H03
MGH64	MGH64-P4-H05	Tumor	P4	H05
MGH64	MGH64-P4-H07	Tumor	P4	H07
MGH64	MGH64-P4-H10	Tumor	P4	H10
MGH64	MGH64-P4-H11	Tumor	P4	H11
MGH64	MGH64-P4-H12	Tumor	P4	H12
MGH64	MGH64-P5-A01	Tumor	P5	A01
MGH64	MGH64-P5-A05	Tumor	P5	A05
MGH64	MGH64-P5-A06	Tumor	P5	A06
MGH64	MGH64-P5-A08	Tumor	P5	A08
MGH64	MGH64-P5-A09	Tumor	P5	A09
MGH64	MGH64-P5-A11	Tumor	P5	A11
MGH64	MGH64-P5-A12	Tumor	P5	A12
MGH64	MGH64-P5-B01	Tumor	P5	B01
MGH64	MGH64-P5-B02	Tumor	P5	B02
MGH64	MGH64-P5-B04	Tumor	P5	B04
MGH64	MGH64-P5-B06	Tumor	P5	B06
MGH64	MGH64-P5-B07	Tumor	P5	B07
MGH64	MGH64-P5-B08	Tumor	P5	B08
MGH64	MGH64-P5-B09	Tumor	P5	B09
MGH64	MGH64-P5-B10	Tumor	P5	B10
MGH64	MGH64-P5-B11	Tumor	P5	B11
MGH64	MGH64-P5-B12	Tumor	P5	B12
MGH64	MGH64-P5-C02	Tumor	P5	C02
MGH64	MGH64-P5-C03	Tumor	P5	C03
MGH64	MGH64-P5-C04	Tumor	P5	C04
MGH64	MGH64-P5-C05	Tumor	P5	C05
MGH64	MGH64-P5-C06	Tumor	P5	C06
MGH64	MGH64-P5-C07	Tumor	P5	C07
MGH64	MGH64-P5-C08	Tumor	P5	C08
MGH64	MGH64-P5-C10	Tumor	P5	C10
MGH64	MGH64-P5-C11	Tumor	P5	C11
MGH64	MGH64-P5-D01	Tumor	P5	D01
MGH64	MGH64-P5-D02	Tumor	P5	D02
MGH64	MGH64-P5-D03	Tumor	P5	D03
MGH64	MGH64-P5-D04	Tumor	P5	D04
MGH64	MGH64-P5-D05	Tumor	P5	D05
MGH64	MGH64-P5-D06	Tumor	P5	D06
MGH64	MGH64-P5-D07	Tumor	P5	D07
MGH64	MGH64-P5-D08	Tumor	P5	D08
MGH64	MGH64-P5-D10	Tumor	P5	D10
MGH64	MGH64-P5-D11	Tumor	P5	D11
MGH64	MGH64-P5-D12	Tumor	P5	D12
MGH64	MGH64-P5-E01	Tumor	P5	E01
MGH64	MGH64-P5-E02	Tumor	P5	E02
MGH64	MGH64-P5-E03	Tumor	P5	E03
MGH64	MGH64-P5-E04	Tumor	P5	E04
MGH64	MGH64-P5-E05	Tumor	P5	E05
MGH64	MGH64-P5-E06	Tumor	P5	E06
MGH64	MGH64-P5-E08	Tumor	P5	E08
MGH64	MGH64-P5-E10	Tumor	P5	E10
MGH64	MGH64-P5-E11	Tumor	P5	E11
MGH64	MGH64-P5-E12	Tumor	P5	E12
MGH64	MGH64-P5-F01	Tumor	P5	F01
MGH64	MGH64-P5-F02	Tumor	P5	F02
MGH64	MGH64-P5-F03	Tumor	P5	F03
MGH64	MGH64-P5-F04	Tumor	P5	F04
MGH64	MGH64-P5-F05	Tumor	P5	F05
MGH64	MGH64-P5-F07	Tumor	P5	F07
MGH64	MGH64-P5-F08	Tumor	P5	F08
MGH64	MGH64-P5-F09	Tumor	P5	F09
MGH64	MGH64-P5-F10	Tumor	P5	F10
MGH64	MGH64-P5-F11	Tumor	P5	F11
MGH64	MGH64-P5-F12	Tumor	P5	F12
MGH64	MGH64-P5-G01	Tumor	P5	G01
MGH64	MGH64-P5-G03	Tumor	P5	G03
MGH64	MGH64-P5-G04	Tumor	P5	G04
MGH64	MGH64-P5-G05	Tumor	P5	G05
MGH64	MGH64-P5-G06	Tumor	P5	G06
MGH64	MGH64-P5-G07	Tumor	P5	G07
MGH64	MGH64-P5-G08	Tumor	P5	G08
MGH64	MGH64-P5-G09	Tumor	P5	G09
MGH64	MGH64-P5-G10	Tumor	P5	G10
MGH64	MGH64-P5-G11	Tumor	P5	G11
MGH64	MGH64-P5-G12	Tumor	P5	G12
MGH64	MGH64-P5-H01	Tumor	P5	H01
MGH64	MGH64-P5-H02	Tumor	P5	H02
MGH64	MGH64-P5-H03	Tumor	P5	H03
MGH64	MGH64-P5-H04	Tumor	P5	H04
MGH64	MGH64-P5-H05	Tumor	P5	H05
MGH64	MGH64-P5-H06	Tumor	P5	H06
MGH64	MGH64-P5-H07	Tumor	P5	H07
MGH64	MGH64-P5-H08	Tumor	P5	H08
MGH64	MGH64-P5-H09	Tumor	P5	H09
MGH64	MGH64-P5-H10	Tumor	P5	H10
MGH64	MGH64-P5-H11	Tumor	P5	H11
MGH64	MGH64-P5-H12	Tumor	P5	H12
MGH64	MGH64-P6-A01	Tumor	P6	A01
MGH64	MGH64-P6-A04	Tumor	P6	A04
MGH64	MGH64-P6-A05	Tumor	P6	A05
MGH64	MGH64-P6-A06	Tumor	P6	A06
MGH64	MGH64-P6-A08	Tumor	P6	A08
MGH64	MGH64-P6-A10	Tumor	P6	A10
MGH64	MGH64-P6-A11	Tumor	P6	A11
MGH64	MGH64-P6-A12	Tumor	P6	A12
MGH64	MGH64-P6-B01	Tumor	P6	B01
MGH64	MGH64-P6-B02	Tumor	P6	B02
MGH64	MGH64-P6-B03	Tumor	P6	B03
MGH64	MGH64-P6-B04	Tumor	P6	B04
MGH64	MGH64-P6-B05	Tumor	P6	B05
MGH64	MGH64-P6-B06	Tumor	P6	B06
MGH64	MGH64-P6-B07	Tumor	P6	B07
MGH64	MGH64-P6-B08	Tumor	P6	B08
MGH64	MGH64-P6-B09	Tumor	P6	B09
MGH64	MGH64-P6-B10	Tumor	P6	B10
MGH64	MGH64-P6-B12	Tumor	P6	B12
MGH64	MGH64-P6-C03	Tumor	P6	C03
MGH64	MGH64-P6-C04	Tumor	P6	C04
MGH64	MGH64-P6-C05	Tumor	P6	C05
MGH64	MGH64-P6-C06	Tumor	P6	C06
MGH64	MGH64-P6-C08	Tumor	P6	C08
MGH64	MGH64-P6-C09	Tumor	P6	C09
MGH64	MGH64-P6-C10	Tumor	P6	C10
MGH64	MGH64-P6-C12	Tumor	P6	C12
MGH64	MGH64-P6-D03	Tumor	P6	D03
MGH64	MGH64-P6-D04	Tumor	P6	D04
MGH64	MGH64-P6-D05	Tumor	P6	D05
MGH64	MGH64-P6-D07	Tumor	P6	D07
MGH64	MGH64-P6-D08	Tumor	P6	D08
MGH64	MGH64-P6-D10	Tumor	P6	D10
MGH64	MGH64-P6-E03	Tumor	P6	E03
MGH64	MGH64-P6-E04	Tumor	P6	E04
MGH64	MGH64-P6-E05	Tumor	P6	E05
MGH64	MGH64-P6-E07	Tumor	P6	E07
MGH64	MGH64-P6-E08	Tumor	P6	E08
MGH64	MGH64-P6-E10	Tumor	P6	E10
MGH64	MGH64-P6-F01	Tumor	P6	F01
MGH64	MGH64-P6-F03	Tumor	P6	F03
MGH64	MGH64-P6-F04	Tumor	P6	F04
MGH64	MGH64-P6-F05	Tumor	P6	F05
MGH64	MGH64-P6-F06	Tumor	P6	F06
MGH64	MGH64-P6-F07	Tumor	P6	F07
MGH64	MGH64-P6-F08	Tumor	P6	F08
MGH64	MGH64-P6-F09	Tumor	P6	F09
MGH64	MGH64-P6-F11	Tumor	P6	F11
MGH64	MGH64-P6-F12	Tumor	P6	F12
MGH64	MGH64-P6-G01	Tumor	P6	G01
MGH64	MGH64-P6-G03	Tumor	P6	G03
MGH64	MGH64-P6-G04	Tumor	P6	G04
MGH64	MGH64-P6-G06	Tumor	P6	G06
MGH64	MGH64-P6-G07	Tumor	P6	G07
MGH64	MGH64-P6-G08	Tumor	P6	G08
MGH64	MGH64-P6-G09	Tumor	P6	G09
MGH64	MGH64-P6-G10	Tumor	P6	G10
MGH64	MGH64-P6-G11	Tumor	P6	G11
MGH64	MGH64-P6-G12	Tumor	P6	G12
MGH64	MGH64-P6-H01	Tumor	P6	H01
MGH64	MGH64-P6-H03	Tumor	P6	H03
MGH64	MGH64-P6-H05	Tumor	P6	H05
MGH64	MGH64-P6-H08	Tumor	P6	H08
MGH64	MGH64-P6-H09	Tumor	P6	H09
MGH64	MGH64-P6-H12	Tumor	P6	H12
MGH64	MGH64-P15-G08	Tumor	P15	G08
MGH64	MGH64-P16-A02	Tumor	P16	A02
MGH64	MGH64-P16-A05	Tumor	P16	A05
MGH64	MGH64-P16-A07	Tumor	P16	A07
MGH64	MGH64-P16-A08	Tumor	P16	A08
MGH64	MGH64-P16-A11	Tumor	P16	A11
MGH64	MGH64-P16-A12	Tumor	P16	A12
MGH64	MGH64-P16-B01	Tumor	P16	B01
MGH64	MGH64-P16-B02	Tumor	P16	B02
MGH64	MGH64-P16-B03	Tumor	P16	B03
MGH64	MGH64-P16-B04	Tumor	P16	B04
MGH64	MGH64-P16-B07	Tumor	P16	B07
MGH64	MGH64-P16-B09	Tumor	P16	B09
MGH64	MGH64-P16-B10	Tumor	P16	B10
MGH64	MGH64-P16-B12	Tumor	P16	B12
MGH64	MGH64-P16-C01	Tumor	P16	C01
MGH64	MGH64-P16-C02	Tumor	P16	C02
MGH64	MGH64-P16-C03	Tumor	P16	C03
MGH64	MGH64-P16-C04	Tumor	P16	C04
MGH64	MGH64-P16-C05	Tumor	P16	C05
MGH64	MGH64-P16-C07	Tumor	P16	C07
MGH64	MGH64-P16-C10	Tumor	P16	C10
MGH64	MGH64-P16-C12	Tumor	P16	C12
MGH64	MGH64-P16-D01	Tumor	P16	D01
MGH64	MGH64-P16-D06	Tumor	P16	D06
MGH64	MGH64-P16-D07	Tumor	P16	D07
MGH64	MGH64-P16-D08	Tumor	P16	D08
MGH64	MGH64-P16-D09	Tumor	P16	D09
MGH64	MGH64-P16-D10	Tumor	P16	D10
MGH64	MGH64-P16-D11	Tumor	P16	D11
MGH64	MGH64-P16-D12	Tumor	P16	D12
MGH64	MGH64-P16-E03	Tumor	P16	E03
MGH64	MGH64-P16-E06	Tumor	P16	E06
MGH64	MGH64-P16-E07	Tumor	P16	E07
MGH64	MGH64-P16-E09	Tumor	P16	E09
MGH64	MGH64-P16-E10	Tumor	P16	E10
MGH64	MGH64-P16-F01	Tumor	P16	F01
MGH64	MGH64-P16-F02	Tumor	P16	F02
MGH64	MGH64-P16-F03	Tumor	P16	F03
MGH64	MGH64-P16-F04	Tumor	P16	F04
MGH64	MGH64-P16-F05	Tumor	P16	F05
MGH64	MGH64-P16-F06	Tumor	P16	F06
MGH64	MGH64-P16-F07	Tumor	P16	F07
MGH64	MGH64-P16-F09	Tumor	P16	F09
MGH64	MGH64-P16-F11	Tumor	P16	F11
MGH64	MGH64-P16-G02	Tumor	P16	G02
MGH64	MGH64-P16-G03	Tumor	P16	G03
MGH64	MGH64-P16-G04	Tumor	P16	G04
MGH64	MGH64-P16-G05	Tumor	P16	G05
MGH64	MGH64-P16-G08	Tumor	P16	G08
MGH64	MGH64-P16-G10	Tumor	P16	G10
MGH64	MGH64-P16-H01	Tumor	P16	H01
MGH64	MGH64-P16-H03	Tumor	P16	H03
MGH64	MGH64-P16-H05	Tumor	P16	H05
MGH64	MGH64-P16-H06	Tumor	P16	H06
MGH64	MGH64-P16-H07	Tumor	P16	H07
MGH64	MGH64-P16-H08	Tumor	P16	H08
MGH64	MGH64-P16-H10	Tumor	P16	H10
MGH64	MGH64-P16-H11	Tumor	P16	H11
MGH64	MGH64-P1-A02	Tumor	P1	A02
MGH64	MGH64-P1-A03	Tumor	P1	A03
MGH64	MGH64-P1-A05	Tumor	P1	A05
MGH64	MGH64-P1-A06	Tumor	P1	A06
MGH64	MGH64-P1-A07	Tumor	P1	A07
MGH64	MGH64-P1-A08	Tumor	P1	A08
MGH64	MGH64-P1-A09	Tumor	P1	A09
MGH64	MGH64-P1-A10	Tumor	P1	A10
MGH64	MGH64-P1-A11	Tumor	P1	A11
MGH64	MGH64-P1-B01	Tumor	P1	B01
MGH64	MGH64-P1-B03	Tumor	P1	B03
MGH64	MGH64-P1-B05	Tumor	P1	B05
MGH64	MGH64-P1-B06	Tumor	P1	B06
MGH64	MGH64-P1-B07	Tumor	P1	B07
MGH64	MGH64-P1-B08	Tumor	P1	B08
MGH64	MGH64-P1-B09	Tumor	P1	B09
MGH64	MGH64-P1-B10	Tumor	P1	B10
MGH64	MGH64-P1-B11	Tumor	P1	B11
MGH64	MGH64-P1-B12	Tumor	P1	B12
MGH64	MGH64-P1-C01	Tumor	P1	C01
MGH64	MGH64-P1-C02	Tumor	P1	C02
MGH64	MGH64-P1-C03	Tumor	P1	C03
MGH64	MGH64-P1-C04	Tumor	P1	C04
MGH64	MGH64-P1-C06	Tumor	P1	C06
MGH64	MGH64-P1-C07	Tumor	P1	C07
MGH64	MGH64-P1-C08	Tumor	P1	C08
MGH64	MGH64-P1-C09	Tumor	P1	C09
MGH64	MGH64-P1-C11	Tumor	P1	C11
MGH64	MGH64-P1-D01	Tumor	P1	D01
MGH64	MGH64-P1-D02	Tumor	P1	D02
MGH64	MGH64-P1-D03	Tumor	P1	D03
MGH64	MGH64-P1-D04	Tumor	P1	D04
MGH64	MGH64-P1-D05	Tumor	P1	D05
MGH64	MGH64-P1-D06	Tumor	P1	D06
MGH64	MGH64-P1-D07	Tumor	P1	D07
MGH64	MGH64-P1-D08	Tumor	P1	D08
MGH64	MGH64-P1-D09	Tumor	P1	D09
MGH64	MGH64-P1-D10	Tumor	P1	D10
MGH64	MGH64-P1-D11	Tumor	P1	D11
MGH64	MGH64-P1-D12	Tumor	P1	D12
MGH64	MGH64-P1-E01	Tumor	P1	E01
MGH64	MGH64-P1-E02	Tumor	P1	E02
MGH64	MGH64-P1-E04	Tumor	P1	E04
MGH64	MGH64-P1-E05	Tumor	P1	E05
MGH64	MGH64-P1-E06	Tumor	P1	E06
MGH64	MGH64-P1-E07	Tumor	P1	E07
MGH64	MGH64-P1-E08	Tumor	P1	E08
MGH64	MGH64-P1-E09	Tumor	P1	E09
MGH64	MGH64-P1-E10	Tumor	P1	E10
MGH64	MGH64-P1-E11	Tumor	P1	E11
MGH64	MGH64-P1-E12	Tumor	P1	E12
MGH64	MGH64-P1-F01	Tumor	P1	F01
MGH64	MGH64-P1-F02	Tumor	P1	F02
MGH64	MGH64-P1-F03	Tumor	P1	F03
MGH64	MGH64-P1-F04	Tumor	P1	F04
MGH64	MGH64-P1-F05	Tumor	P1	F05
MGH64	MGH64-P1-F07	Tumor	P1	F07
MGH64	MGH64-P1-F08	Tumor	P1	F08
MGH64	MGH64-P1-F09	Tumor	P1	F09
MGH64	MGH64-P1-F10	Tumor	P1	F10
MGH64	MGH64-P1-F11	Tumor	P1	F11
MGH64	MGH64-P1-F12	Tumor	P1	F12
MGH64	MGH64-P1-G01	Tumor	P1	G01
MGH64	MGH64-P1-G02	Tumor	P1	G02
MGH64	MGH64-P1-G03	Tumor	P1	G03
MGH64	MGH64-P1-G04	Tumor	P1	G04
MGH64	MGH64-P1-G05	Tumor	P1	G05
MGH64	MGH64-P1-G06	Tumor	P1	G06
MGH64	MGH64-P1-G07	Tumor	P1	G07
MGH64	MGH64-P1-G08	Tumor	P1	G08
MGH64	MGH64-P1-G09	Tumor	P1	G09
MGH64	MGH64-P1-G10	Tumor	P1	G10
MGH64	MGH64-P1-G11	Tumor	P1	G11
MGH64	MGH64-P1-G12	Tumor	P1	G12
MGH64	MGH64-P1-H02	Tumor	P1	H02
MGH64	MGH64-P1-H03	Tumor	P1	H03
MGH64	MGH64-P1-H04	Tumor	P1	H04
MGH64	MGH64-P1-H05	Tumor	P1	H05
MGH64	MGH64-P1-H06	Tumor	P1	H06
MGH64	MGH64-P1-H07	Tumor	P1	H07
MGH64	MGH64-P1-H08	Tumor	P1	H08
MGH64	MGH64-P1-H09	Tumor	P1	H09
MGH64	MGH64-P1-H10	Tumor	P1	H10
MGH64	MGH64-P1-H11	Tumor	P1	H11
MGH64	MGH64-P1-H12	Tumor	P1	H12
MGH64	MGH64-P2-A01	Tumor	P2	A01
MGH64	MGH64-P2-A02	Tumor	P2	A02
MGH64	MGH64-P2-A03	Tumor	P2	A03
MGH64	MGH64-P2-A04	Tumor	P2	A04
MGH64	MGH64-P2-A05	Tumor	P2	A05
MGH64	MGH64-P2-A06	Tumor	P2	A06
MGH64	MGH64-P2-A07	Tumor	P2	A07
MGH64	MGH64-P2-A08	Tumor	P2	A08
MGH64	MGH64-P2-A09	Tumor	P2	A09
MGH64	MGH64-P2-A10	Tumor	P2	A10
MGH64	MGH64-P2-A11	Tumor	P2	A11
MGH64	MGH64-P2-A12	Tumor	P2	A12
MGH64	MGH64-P2-B01	Tumor	P2	B01
MGH64	MGH64-P2-B02	Tumor	P2	B02
MGH64	MGH64-P2-B03	Tumor	P2	B03
MGH64	MGH64-P2-B04	Tumor	P2	B04
MGH64	MGH64-P2-B05	Tumor	P2	B05
MGH64	MGH64-P2-B06	Tumor	P2	B06
MGH64	MGH64-P2-B08	Tumor	P2	B08
MGH64	MGH64-P2-B09	Tumor	P2	B09
MGH64	MGH64-P2-B10	Tumor	P2	B10
MGH64	MGH64-P2-B11	Tumor	P2	B11
MGH64	MGH64-P2-B12	Tumor	P2	B12
MGH64	MGH64-P2-C01	Tumor	P2	C01
MGH64	MGH64-P2-C02	Tumor	P2	C02
MGH64	MGH64-P2-C03	Tumor	P2	C03
MGH64	MGH64-P2-C04	Tumor	P2	C04
MGH64	MGH64-P2-C05	Tumor	P2	C05
MGH64	MGH64-P2-C07	Tumor	P2	C07
MGH64	MGH64-P2-C08	Tumor	P2	C08
MGH64	MGH64-P2-C10	Tumor	P2	C10
MGH64	MGH64-P2-C11	Tumor	P2	C11
MGH64	MGH64-P2-C12	Tumor	P2	C12
MGH64	MGH64-P2-D01	Tumor	P2	D01
MGH64	MGH64-P2-D02	Tumor	P2	D02
MGH64	MGH64-P2-D03	Tumor	P2	D03
MGH64	MGH64-P2-D04	Tumor	P2	D04
MGH64	MGH64-P2-D05	Tumor	P2	D05
MGH64	MGH64-P2-D06	Tumor	P2	D06
MGH64	MGH64-P2-D07	Tumor	P2	D07
MGH64	MGH64-P2-D08	Tumor	P2	D08
MGH64	MGH64-P2-D09	Tumor	P2	D09
MGH64	MGH64-P2-D10	Tumor	P2	D10
MGH64	MGH64-P2-D11	Tumor	P2	D11
MGH64	MGH64-P2-E01	Tumor	P2	E01
MGH64	MGH64-P2-E02	Tumor	P2	E02
MGH64	MGH64-P2-E03	Tumor	P2	E03
MGH64	MGH64-P2-E06	Tumor	P2	E06
MGH64	MGH64-P2-E07	Tumor	P2	E07
MGH64	MGH64-P2-E08	Tumor	P2	E08
MGH64	MGH64-P2-E09	Tumor	P2	E09
MGH64	MGH64-P2-E10	Tumor	P2	E10
MGH64	MGH64-P2-E11	Tumor	P2	E11
MGH64	MGH64-P2-E12	Tumor	P2	E12
MGH64	MGH64-P2-F01	Tumor	P2	F01
MGH64	MGH64-P2-F02	Tumor	P2	F02
MGH64	MGH64-P2-F03	Tumor	P2	F03
MGH64	MGH64-P2-F04	Tumor	P2	F04
MGH64	MGH64-P2-F05	Tumor	P2	F05
MGH64	MGH64-P2-F06	Tumor	P2	F06
MGH64	MGH64-P2-F07	Tumor	P2	F07
MGH64	MGH64-P2-F09	Tumor	P2	F09
MGH64	MGH64-P2-F10	Tumor	P2	F10
MGH64	MGH64-P2-F11	Tumor	P2	F11
MGH64	MGH64-P2-F12	Tumor	P2	F12
MGH64	MGH64-P2-G01	Tumor	P2	G01
MGH64	MGH64-P2-G03	Tumor	P2	G03
MGH64	MGH64-P2-G04	Tumor	P2	G04
MGH64	MGH64-P2-G05	Tumor	P2	G05
MGH64	MGH64-P2-G06	Tumor	P2	G06
MGH64	MGH64-P2-G07	Tumor	P2	G07
MGH64	MGH64-P2-G09	Tumor	P2	G09
MGH64	MGH64-P2-G10	Tumor	P2	G10
MGH64	MGH64-P2-G11	Tumor	P2	G11
MGH64	MGH64-P2-G12	Tumor	P2	G12
MGH64	MGH64-P2-H01	Tumor	P2	H01
MGH64	MGH64-P2-H02	Tumor	P2	H02
MGH64	MGH64-P2-H03	Tumor	P2	H03
MGH64	MGH64-P2-H04	Tumor	P2	H04
MGH64	MGH64-P2-H05	Tumor	P2	H05
MGH64	MGH64-P2-H06	Tumor	P2	H06
MGH64	MGH64-P2-H07	Tumor	P2	H07
MGH64	MGH64-P2-H08	Tumor	P2	H08
MGH64	MGH64-P2-H10	Tumor	P2	H10
MGH64	MGH64-P2-H12	Tumor	P2	H12
MGH64	MGH64-P10-A05	nonTumor	P10	A05
MGH64	MGH64-P10-A11	nonTumor	P10	A11
MGH64	MGH64-P10-D05	nonTumor	P10	D05
MGH64	MGH64-P10-E11	nonTumor	P10	E11
MGH64	MGH64-P10-F06	nonTumor	P10	F06
MGH64	MGH64-P10-F08	nonTumor	P10	F08
MGH64	MGH64-P10-H01	nonTumor	P10	H01
MGH64	MGH64-P10-H05	nonTumor	P10	H05
MGH64	MGH64-P10-H07	nonTumor	P10	H07
MGH64	MGH64-P12-A08	nonTumor	P12	A08
MGH64	MGH64-P12-B01	nonTumor	P12	B01
MGH64	MGH64-P12-C12	nonTumor	P12	C12
MGH64	MGH64-P12-D11	nonTumor	P12	D11
MGH64	MGH64-P12-E10	nonTumor	P12	E10
MGH64	MGH64-P12-F05	nonTumor	P12	F05
MGH64	MGH64-P12-G05	nonTumor	P12	G05
MGH64	MGH64-P3-F07	nonTumor	P3	F07
MGH64	MGH64-P3-H10	nonTumor	P3	H10
MGH64	MGH64-P4-H04	nonTumor	P4	H04
MGH64	MGH64-P4-H09	nonTumor	P4	H09
MGH64	MGH64-P5-A03	nonTumor	P5	A03
MGH64	MGH64-P5-A07	nonTumor	P5	A07
MGH64	MGH64-P5-C01	nonTumor	P5	C01
MGH64	MGH64-P5-D09	nonTumor	P5	D09
MGH64	MGH64-P6-A09	nonTumor	P6	A09
MGH64	MGH64-P6-D11	nonTumor	P6	D11
MGH64	MGH64-P6-D12	nonTumor	P6	D12
MGH64	MGH64-P15-A01	nonTumor	P15	A01
MGH64	MGH64-P15-A02	nonTumor	P15	A02
MGH64	MGH64-P15-A03	nonTumor	P15	A03
MGH64	MGH64-P15-A05	nonTumor	P15	A05
MGH64	MGH64-P15-A07	nonTumor	P15	A07
MGH64	MGH64-P15-A09	nonTumor	P15	A09
MGH64	MGH64-P15-A10	nonTumor	P15	A10
MGH64	MGH64-P15-A11	nonTumor	P15	A11
MGH64	MGH64-P15-A12	nonTumor	P15	A12
MGH64	MGH64-P15-B01	nonTumor	P15	B01
MGH64	MGH64-P15-B02	nonTumor	P15	B02
MGH64	MGH64-P15-B03	nonTumor	P15	B03
MGH64	MGH64-P15-B04	nonTumor	P15	B04
MGH64	MGH64-P15-B05	nonTumor	P15	B05
MGH64	MGH64-P15-B06	nonTumor	P15	B06
MGH64	MGH64-P15-B07	nonTumor	P15	B07
MGH64	MGH64-P15-B08	nonTumor	P15	B08
MGH64	MGH64-P15-B09	nonTumor	P15	B09
MGH64	MGH64-P15-B10	nonTumor	P15	B10
MGH64	MGH64-P15-B12	nonTumor	P15	B12
MGH64	MGH64-P15-C01	nonTumor	P15	C01
MGH64	MGH64-P15-C02	nonTumor	P15	C02
MGH64	MGH64-P15-C03	nonTumor	P15	C03
MGH64	MGH64-P15-C04	nonTumor	P15	C04
MGH64	MGH64-P15-C06	nonTumor	P15	C06
MGH64	MGH64-P15-C07	nonTumor	P15	C07
MGH64	MGH64-P15-C09	nonTumor	P15	C09
MGH64	MGH64-P15-C10	nonTumor	P15	C10
MGH64	MGH64-P15-C11	nonTumor	P15	C11
MGH64	MGH64-P15-C12	nonTumor	P15	C12
MGH64	MGH64-P15-D01	nonTumor	P15	D01
MGH64	MGH64-P15-D02	nonTumor	P15	D02
MGH64	MGH64-P15-D03	nonTumor	P15	D03
MGH64	MGH64-P15-D05	nonTumor	P15	D05
MGH64	MGH64-P15-D06	nonTumor	P15	D06
MGH64	MGH64-P15-D07	nonTumor	P15	D07
MGH64	MGH64-P15-D08	nonTumor	P15	D08
MGH64	MGH64-P15-D09	nonTumor	P15	D09
MGH64	MGH64-P15-D11	nonTumor	P15	D11
MGH64	MGH64-P15-E01	nonTumor	P15	E01
MGH64	MGH64-P15-E02	nonTumor	P15	E02
MGH64	MGH64-P15-E04	nonTumor	P15	E04
MGH64	MGH64-P15-E05	nonTumor	P15	E05
MGH64	MGH64-P15-E06	nonTumor	P15	E06
MGH64	MGH64-P15-E07	nonTumor	P15	E07
MGH64	MGH64-P15-E08	nonTumor	P15	E08
MGH64	MGH64-P15-E09	nonTumor	P15	E09
MGH64	MGH64-P15-E10	nonTumor	P15	E10
MGH64	MGH64-P15-E11	nonTumor	P15	E11
MGH64	MGH64-P15-E12	nonTumor	P15	E12
MGH64	MGH64-P15-F01	nonTumor	P15	F01
MGH64	MGH64-P15-F02	nonTumor	P15	F02
MGH64	MGH64-P15-F04	nonTumor	P15	F04
MGH64	MGH64-P15-F05	nonTumor	P15	F05
MGH64	MGH64-P15-F06	nonTumor	P15	F06
MGH64	MGH64-P15-F07	nonTumor	P15	F07
MGH64	MGH64-P15-F08	nonTumor	P15	F08
MGH64	MGH64-P15-F09	nonTumor	P15	F09
MGH64	MGH64-P15-F10	nonTumor	P15	F10
MGH64	MGH64-P15-F11	nonTumor	P15	F11
MGH64	MGH64-P15-G01	nonTumor	P15	G01
MGH64	MGH64-P15-G02	nonTumor	P15	G02
MGH64	MGH64-P15-G03	nonTumor	P15	G03
MGH64	MGH64-P15-G04	nonTumor	P15	G04
MGH64	MGH64-P15-G05	nonTumor	P15	G05
MGH64	MGH64-P15-G06	nonTumor	P15	G06
MGH64	MGH64-P15-G09	nonTumor	P15	G09
MGH64	MGH64-P15-G12	nonTumor	P15	G12
MGH64	MGH64-P15-H01	nonTumor	P15	H01
MGH64	MGH64-P15-H02	nonTumor	P15	H02
MGH64	MGH64-P15-H03	nonTumor	P15	H03
MGH64	MGH64-P15-H04	nonTumor	P15	H04
MGH64	MGH64-P15-H06	nonTumor	P15	H06
MGH64	MGH64-P15-H07	nonTumor	P15	H07
MGH64	MGH64-P15-H08	nonTumor	P15	H08
MGH64	MGH64-P15-H09	nonTumor	P15	H09
MGH64	MGH64-P15-H11	nonTumor	P15	H11
MGH64	MGH64-P15-H12	nonTumor	P15	H12
MGH64	MGH64-P16-A06	nonTumor	P16	A06
MGH64	MGH64-P16-A10	nonTumor	P16	A10
MGH64	MGH64-P16-B05	nonTumor	P16	B05
MGH64	MGH64-P16-B11	nonTumor	P16	B11
MGH64	MGH64-P16-C06	nonTumor	P16	C06
MGH64	MGH64-P16-C08	nonTumor	P16	C08
MGH64	MGH64-P16-D02	nonTumor	P16	D02
MGH64	MGH64-P16-E01	nonTumor	P16	E01
MGH64	MGH64-P16-E04	nonTumor	P16	E04
MGH64	MGH64-P16-E05	nonTumor	P16	E05
MGH64	MGH64-P16-E08	nonTumor	P16	E08
MGH64	MGH64-P16-G07	nonTumor	P16	G07
MGH64	MGH64-P16-H04	nonTumor	P16	H04
MGH64	MGH64-P1-A04	nonTumor	P1	A04
MGH103	MGHmgh103-P2-D02	Tumor	P2	D02
MGH103	MGH103-P4-E06	Tumor	P4	E06
MGH103	MGH103-P5-D04	Tumor	P5	D04
MGH103	MGH103-P5-C09	Tumor	P5	C09
MGH103	MGH103-P3-D10	Tumor	P3	D10
MGH103	MGH103-P3-B04	Tumor	P3	B04
MGH103	MGH103-P4-A04	Tumor	P4	A04
