Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession,Instrument,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,source_name,disease,disease_state,Cell_Line,cell_morphology,tissue
SRR7214744,Bisulfite-Seq,300,4638595800,PRJNA382695,SAMN09255269,2227049698,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4121667,GSM3153235,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4638,2123,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336296,GSM3153235,SRP103839,CRC,Carcinoma,,,,
SRR7214745,Bisulfite-Seq,300,2988282900,PRJNA382695,SAMN09255268,1350348645,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4121668,GSM3153236,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2988,1287,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336294,GSM3153236,SRP103839,CRC,Carcinoma,,,,
SRR7214746,Bisulfite-Seq,300,2837379900,PRJNA382695,SAMN09255267,1282786134,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121669,GSM3153237,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2837,1223,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336293,GSM3153237,SRP103839,CRC,Carcinoma,,,,
SRR7214747,Bisulfite-Seq,300,2923468500,PRJNA382695,SAMN09255266,1336099885,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121670,GSM3153238,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2923,1274,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336295,GSM3153238,SRP103839,CRC,Carcinoma,,,,
SRR7214748,Bisulfite-Seq,300,3363787800,PRJNA382695,SAMN09255265,1523258226,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121671,GSM3153239,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3363,1452,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336297,GSM3153239,SRP103839,CRC,Carcinoma,,,,
SRR7214749,Bisulfite-Seq,300,2919216300,PRJNA382695,SAMN09255264,1324456646,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4121672,GSM3153240,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2919,1263,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336298,GSM3153240,SRP103839,CRC,Carcinoma,,,,
SRR7214750,Bisulfite-Seq,300,2818430400,PRJNA382695,SAMN09255263,1285885627,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121673,GSM3153241,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2818,1226,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336299,GSM3153241,SRP103839,CRC,Carcinoma,,,,
SRR7214751,Bisulfite-Seq,300,1595509200,PRJNA382695,SAMN09255262,796898995,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121674,GSM3153242,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,1595,759,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336300,GSM3153242,SRP103839,CRC,Carcinoma,,,,
SRR7214752,Bisulfite-Seq,300,1610058000,PRJNA382695,SAMN09255261,802927426,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121675,GSM3153243,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,1610,765,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336301,GSM3153243,SRP103839,CRC,Carcinoma,,,,
SRR7214753,Bisulfite-Seq,300,6243499500,PRJNA382695,SAMN09255260,2875781427,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4121676,GSM3153244,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,6243,2742,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336302,GSM3153244,SRP103839,CRC,Carcinoma,,,,
SRR7214754,Bisulfite-Seq,300,3690418500,PRJNA382695,SAMN09255259,1704009908,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4121677,GSM3153245,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3690,1625,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336303,GSM3153245,SRP103839,CRC,Carcinoma,,,,
SRR7214755,Bisulfite-Seq,300,4412728200,PRJNA382695,SAMN09255258,2040272602,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121678,GSM3153246,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4412,1945,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336304,GSM3153246,SRP103839,CRC,Carcinoma,,,,
SRR7214756,Bisulfite-Seq,300,2801030100,PRJNA382695,SAMN09255257,1354751896,GEO,public,sra,"s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4121679,GSM3153247,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2801,1291,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336305,GSM3153247,SRP103839,CRC,Carcinoma,,,,
SRR7214757,Bisulfite-Seq,300,5678240700,PRJNA382695,SAMN09255256,2742916091,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121680,GSM3153248,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5678,2615,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336306,GSM3153248,SRP103839,CRC,Carcinoma,,,,
SRR7214758,Bisulfite-Seq,300,3243738900,PRJNA382695,SAMN09255255,1549033655,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121681,GSM3153249,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3243,1477,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336307,GSM3153249,SRP103839,CRC,Carcinoma,,,,
SRR7214759,Bisulfite-Seq,300,3245069700,PRJNA382695,SAMN09255254,1464996736,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121682,GSM3153250,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3245,1397,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336308,GSM3153250,SRP103839,CRC,Carcinoma,,,,
SRR7214760,Bisulfite-Seq,300,1612646700,PRJNA382695,SAMN09255253,801320210,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121683,GSM3153251,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,1612,764,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336309,GSM3153251,SRP103839,CRC,Carcinoma,,,,
SRR7214761,Bisulfite-Seq,300,4160361300,PRJNA382695,SAMN09255252,2013718790,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4121684,GSM3153252,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4160,1920,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336310,GSM3153252,SRP103839,CRC,Carcinoma,,,,
SRR7214762,Bisulfite-Seq,300,4711518600,PRJNA382695,SAMN09255251,2261102008,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121685,GSM3153253,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4711,2156,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336311,GSM3153253,SRP103839,CRC,Carcinoma,,,,
SRR7214763,Bisulfite-Seq,300,4326983100,PRJNA382695,SAMN09255250,2098479143,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121686,GSM3153254,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4326,2001,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336313,GSM3153254,SRP103839,CRC,Carcinoma,,,,
SRR7214764,Bisulfite-Seq,300,5038683000,PRJNA382695,SAMN09255249,2413634193,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4121687,GSM3153255,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5038,2301,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336312,GSM3153255,SRP103839,CRC,Carcinoma,,,,
SRR7214765,Bisulfite-Seq,300,4965345900,PRJNA382695,SAMN09255248,2386135616,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121688,GSM3153256,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4965,2275,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336314,GSM3153256,SRP103839,CRC,Carcinoma,,,,
SRR7214766,Bisulfite-Seq,300,4213785900,PRJNA382695,SAMN09255247,2040969506,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121689,GSM3153257,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4213,1946,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336315,GSM3153257,SRP103839,CRC,Carcinoma,,,,
SRR7214767,Bisulfite-Seq,300,4092658800,PRJNA382695,SAMN09255244,1947009748,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121690,GSM3153258,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4092,1856,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336316,GSM3153258,SRP103839,CRC,Carcinoma,,,,
SRR7214768,Bisulfite-Seq,300,3981869400,PRJNA382695,SAMN09255323,1895891684,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121691,GSM3153259,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3981,1808,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336317,GSM3153259,SRP103839,CRC,Carcinoma,,,,
SRR7214769,Bisulfite-Seq,300,3521336400,PRJNA382695,SAMN09255322,1691346713,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121692,GSM3153260,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3521,1612,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336318,GSM3153260,SRP103839,CRC,Carcinoma,,,,
SRR7214770,Bisulfite-Seq,300,3354802500,PRJNA382695,SAMN09255246,1606058175,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX4121693,GSM3153261,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3354,1531,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336319,GSM3153261,SRP103839,CRC,Carcinoma,,,,
SRR7214771,Bisulfite-Seq,300,3043264500,PRJNA382695,SAMN09255245,1458629931,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121694,GSM3153262,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3043,1391,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336320,GSM3153262,SRP103839,CRC,Carcinoma,,,,
SRR7214772,Bisulfite-Seq,300,3287442300,PRJNA382695,SAMN09255321,1578057787,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121695,GSM3153263,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3287,1504,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336321,GSM3153263,SRP103839,CRC,Carcinoma,,,,
SRR7214773,Bisulfite-Seq,300,4166688600,PRJNA382695,SAMN09255320,1984438639,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121696,GSM3153264,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4166,1892,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336322,GSM3153264,SRP103839,CRC,Carcinoma,,,,
SRR7214774,Bisulfite-Seq,300,3214161300,PRJNA382695,SAMN09255319,1522557609,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121697,GSM3153265,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3214,1452,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336323,GSM3153265,SRP103839,CRC,Carcinoma,,,,
SRR7214775,Bisulfite-Seq,300,4521270000,PRJNA382695,SAMN09255318,2152001310,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121698,GSM3153266,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4521,2052,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336325,GSM3153266,SRP103839,CRC,Carcinoma,,,,
SRR7214776,Bisulfite-Seq,300,3446776200,PRJNA382695,SAMN09255317,1651415575,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121699,GSM3153267,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3446,1574,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336324,GSM3153267,SRP103839,CRC,Carcinoma,,,,
SRR7214777,Bisulfite-Seq,300,3564891900,PRJNA382695,SAMN09255316,1699578052,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121700,GSM3153268,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3564,1620,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336327,GSM3153268,SRP103839,CRC,Carcinoma,,,,
SRR7214778,Bisulfite-Seq,300,3487350000,PRJNA382695,SAMN09255315,1675282524,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121701,GSM3153269,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3487,1597,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336328,GSM3153269,SRP103839,CRC,Carcinoma,,,,
SRR7214779,Bisulfite-Seq,300,4468791000,PRJNA382695,SAMN09255314,2164590535,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121702,GSM3153270,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4468,2064,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336330,GSM3153270,SRP103839,CRC,Carcinoma,,,,
SRR7214780,Bisulfite-Seq,300,3451565100,PRJNA382695,SAMN09255313,1661077035,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121703,GSM3153271,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3451,1584,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336331,GSM3153271,SRP103839,CRC,Carcinoma,,,,
SRR7214781,Bisulfite-Seq,300,3310307400,PRJNA382695,SAMN09255312,1586156588,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4121704,GSM3153272,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3310,1512,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336329,GSM3153272,SRP103839,CRC,Carcinoma,,,,
SRR7214782,Bisulfite-Seq,300,4662868500,PRJNA382695,SAMN09255311,2227143809,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121705,GSM3153273,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4662,2123,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336332,GSM3153273,SRP103839,CRC,Carcinoma,,,,
SRR7214783,Bisulfite-Seq,300,2926389900,PRJNA382695,SAMN09255310,1403104740,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121706,GSM3153274,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2926,1338,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336334,GSM3153274,SRP103839,CRC,Carcinoma,,,,
SRR7214784,Bisulfite-Seq,300,3572853600,PRJNA382695,SAMN09255309,1707527360,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121707,GSM3153275,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3572,1628,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336333,GSM3153275,SRP103839,CRC,Carcinoma,,,,
SRR7214785,Bisulfite-Seq,300,2671422300,PRJNA382695,SAMN09255308,1284447983,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121708,GSM3153276,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2671,1224,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336337,GSM3153276,SRP103839,CRC,Carcinoma,,,,
SRR7214786,Bisulfite-Seq,300,3410183400,PRJNA382695,SAMN09255307,1622840757,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121709,GSM3153277,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3410,1547,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336336,GSM3153277,SRP103839,CRC,Carcinoma,,,,
SRR7214787,Bisulfite-Seq,300,4217658300,PRJNA382695,SAMN09255306,2016598250,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121710,GSM3153278,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4217,1923,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336338,GSM3153278,SRP103839,CRC,Carcinoma,,,,
SRR7214788,Bisulfite-Seq,300,4715526600,PRJNA382695,SAMN09255305,2263444050,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4121711,GSM3153279,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4715,2158,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336335,GSM3153279,SRP103839,CRC,Carcinoma,,,,
SRR7214789,Bisulfite-Seq,300,5644216200,PRJNA382695,SAMN09255304,2588082973,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121712,GSM3153280,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5644,2468,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336340,GSM3153280,SRP103839,CRC,Carcinoma,,,,
SRR7214790,Bisulfite-Seq,300,3131023800,PRJNA382695,SAMN09255303,1439103344,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121713,GSM3153281,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3131,1372,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336339,GSM3153281,SRP103839,CRC,Carcinoma,,,,
SRR7214791,Bisulfite-Seq,300,3864093300,PRJNA382695,SAMN09255302,1794198912,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121714,GSM3153282,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3864,1711,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336341,GSM3153282,SRP103839,CRC,Carcinoma,,,,
SRR7214792,Bisulfite-Seq,300,4107292200,PRJNA382695,SAMN09255301,1889276950,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121715,GSM3153283,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4107,1801,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336343,GSM3153283,SRP103839,CRC,Carcinoma,,,,
SRR7214793,Bisulfite-Seq,300,3718414800,PRJNA382695,SAMN09255300,1709905807,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121716,GSM3153284,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3718,1630,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336342,GSM3153284,SRP103839,CRC,Carcinoma,,,,
SRR7214794,Bisulfite-Seq,300,3025386900,PRJNA382695,SAMN09255299,1399736332,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121717,GSM3153285,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3025,1334,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336345,GSM3153285,SRP103839,CRC,Carcinoma,,,,
SRR7214795,Bisulfite-Seq,300,3500992200,PRJNA382695,SAMN09255298,1633731663,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121718,GSM3153286,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3500,1558,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336344,GSM3153286,SRP103839,CRC,Carcinoma,,,,
SRR7214796,Bisulfite-Seq,300,4282669500,PRJNA382695,SAMN09255297,1971655052,GEO,public,sra,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4121719,GSM3153287,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4282,1880,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336346,GSM3153287,SRP103839,CRC,Carcinoma,,,,
SRR7214797,Bisulfite-Seq,300,4023227700,PRJNA382695,SAMN09255296,1856123760,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121720,GSM3153288,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4023,1770,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336347,GSM3153288,SRP103839,CRC,Carcinoma,,,,
SRR7214798,Bisulfite-Seq,300,1198164600,PRJNA382695,SAMN09255295,580372949,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121721,GSM3153289,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,1198,553,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336349,GSM3153289,SRP103839,CRC,Carcinoma,,,,
SRR7214799,Bisulfite-Seq,300,2324595900,PRJNA382695,SAMN09255294,1132256741,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4121722,GSM3153290,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2324,1079,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336350,GSM3153290,SRP103839,CRC,Carcinoma,,,,
SRR7214800,Bisulfite-Seq,300,1124139600,PRJNA382695,SAMN09255293,542732652,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4121723,GSM3153291,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,1124,517,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336351,GSM3153291,SRP103839,CRC,Carcinoma,,,,
SRR7214801,Bisulfite-Seq,300,3665783100,PRJNA382695,SAMN09255292,1753839750,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121724,GSM3153292,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3665,1672,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336348,GSM3153292,SRP103839,CRC,Carcinoma,,,,
SRR7214802,Bisulfite-Seq,300,4658856900,PRJNA382695,SAMN09255291,2244910335,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121725,GSM3153293,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4658,2140,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336354,GSM3153293,SRP103839,CRC,Carcinoma,,,,
SRR7214803,Bisulfite-Seq,300,2604146700,PRJNA382695,SAMN09255290,1246030939,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121726,GSM3153294,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2604,1188,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336352,GSM3153294,SRP103839,CRC,Carcinoma,,,,
SRR7214804,Bisulfite-Seq,300,2161454700,PRJNA382695,SAMN09255289,1037099644,GEO,public,sra,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4121727,GSM3153295,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2161,989,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336353,GSM3153295,SRP103839,CRC,Carcinoma,,,,
SRR7214805,Bisulfite-Seq,300,3349527000,PRJNA382695,SAMN09255288,1604414106,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121728,GSM3153296,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3349,1530,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336355,GSM3153296,SRP103839,CRC,Carcinoma,,,,
SRR7214806,Bisulfite-Seq,300,3290127300,PRJNA382695,SAMN09255287,1578227831,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4121729,GSM3153297,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3290,1505,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336356,GSM3153297,SRP103839,CRC,Carcinoma,,,,
SRR7214808,Bisulfite-Seq,300,5145801300,PRJNA382695,SAMN09255285,2461698107,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121731,GSM3153299,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5145,2347,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336359,GSM3153299,SRP103839,CRC,Carcinoma,,,,
SRR7214809,Bisulfite-Seq,300,5042736900,PRJNA382695,SAMN09255284,2417915447,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121732,GSM3153300,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5042,2305,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336358,GSM3153300,SRP103839,CRC,Carcinoma,,,,
SRR7214810,Bisulfite-Seq,300,5871115500,PRJNA382695,SAMN09255283,2841500036,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4121733,GSM3153301,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5871,2709,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336360,GSM3153301,SRP103839,CRC,Carcinoma,,,,
SRR7214811,Bisulfite-Seq,300,5823711300,PRJNA382695,SAMN09255355,2781014657,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4121734,GSM3153302,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5823,2652,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3336361,GSM3153302,SRP103839,CRC,Carcinoma,,,,
